"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"6MUEJ7A3","journalArticle","2024","Sheik, R; Ganta, SR; Nirmala, SJ","Legal sentence boundary detection using hybrid deep learning and statistical models","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09394-x","","Sentence boundary detection (SBD) represents an important first step in natural language processing since accurately identifying sentence boundaries significantly impacts downstream applications. Nevertheless, detecting sentence boundaries within legal texts poses a unique and challenging problem due to their distinct structural and linguistic features. Our approach utilizes deep learning models to leverage delimiter and surrounding context information as input, enabling precise detection of sentence boundaries in English legal texts. We evaluate various deep learning models, including domain-specific transformer models like LegalBERT and CaseLawBERT. To assess the efficacy of our deep learning models, we compare them with a state-of-the-art domain-specific statistical conditional random field (CRF) model. After considering model size, F1-score, and inference time, we identify the Convolutional Neural Network Model (CNN) as the top-performing deep learning model. To further enhance performance, we integrate the features of the CNN model into the subsequent CRF model, creating a hybrid architecture that combines the strengths of both models. Our experiments demonstrate that the hybrid model outperforms the baseline model, achieving a 4% improvement in the F1-score. Additional experiments showcase the superiority of the hybrid model over SBD open-source libraries when confronted with an out-of-domain test set. These findings underscore the importance of efficient SBD in legal texts and emphasize the advantages of employing deep learning models and hybrid architectures to achieve optimal performance.","2024-03-14","2024-11-03 16:32:30","2024-11-03 16:32:30","","","","","","","","","","","","","","","English","","","","WOS:001182938300001","","","","","","","Natural language processing; Deep learning; CaseLawBERT; CNN; CRF; LegalBERT; Sentence boundary detection; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2EUEVGXK","conferencePaper","2023","Mumford, J; Atkinson, K; Bench-Capon, T; ACM","Combining a Legal Knowledge Model with Machine Learning for Reasoning with Legal Cases","University of Liverpool","979-8-4007-0197-9","","10.1145/3594536.3595158","","Recent years have witnessed significant progress in the deployment of advanced Natural Language Processing (NLP) techniques based on transformer technology, across many domains and applications. However, in legal domains, due to the complexity, length, and sparsity of legal case documents, the use of these advanced NLP techniques has offered comparatively slight returns. Perhaps even more importantly, such methods are critically lacking in explainability and justification of outputs, which are essential for many legal applications. We propose that the direction of these NLP techniques should be aimed at ascription to a legal knowledge model, which can then provide the necessary and auditable justifications for the rationale of any case outcome. In this paper we investigate the effectiveness of using Hierarchical Bidirectional Encoder Representations from Transformers (H-BERT) models to ascribe to an Angelic Domain Model (ADM) that is able to represent the legal knowledge of a domain in a structured way, enabling justifications and improving performance. Our study involved an annotation task on a popular domain, cases from the European Court of Human Rights, to gain an understanding of the balance of complaints in the domain. The data set produced from this study enabled training of models for factor ascription using the classification targets derived from the annotations. We present results of experiments conducted to evaluate the performance of the ascription task at three different levels of abstraction within the structured model.","2023","2024-11-03 16:32:30","2024-11-03 16:46:17","","167-176","","","","","","","","","","","","","English","","","","WOS:001139079400018","","","","","","","case annotation; domain model; factor ascription; Transformers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"2V7U2H5N","conferencePaper","2023","Lombardi, A; Alfano, D; Abbruzzese, R","Legal Text Segmentation Through Breakpoint Detection","University of Salerno","0922-6389","","10.3233/FAIA230968","","Efficient text segmentation plays a crucial role in the legal domain as it helps legal professionals in extracting relevant details from lengthy documents, focusing the attention on the main information within the segments. This paper introduces a novel approach for text segmentation of legal documents by leveraging breakpoint detection and segment classification as a single operation. The proposed solution employs a transformer model pre-trained on pre-processed texts from the Italian National Jurisprudence Archive and fine-tuned on Italian Court of Cassation documents. Experimental results reveal that the suggested methodology outperforms traditional approaches, demonstrating the model's ability to learn the grammatical and structural patterns of legal documents even with perturbed and noisy text.","2023","2024-11-03 16:32:30","2024-11-03 16:32:30","","227-236","","","379","","","","","","","","","","English","","","","WOS:001175464100028","","","","","","","NLP; Explainability; Transformers; Anomaly Detection; Legal Documents; Text Segmentation","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"IUWN966E","conferencePaper","2023","Brugger, T; Stürmer, M; Niklaus, J; ACM","MultiLegalSBD: A Multilingual Legal Sentence Boundary Detection Dataset","University of Bern","979-8-4007-0197-9","","10.1145/3594536.3595132","","Sentence Boundary Detection (SBD) is one of the foundational building blocks of Natural Language Processing (NLP), with incorrectly split sentences heavily influencing the output quality of downstream tasks. It is a challenging task for algorithms, especially in the legal domain, considering the complex and different sentence structures used. In this work, we curated a diverse multilingual legal dataset consisting of over 130'000 annotated sentences in 6 languages. Our experimental results indicate that the performance of existing SBD models is subpar on multilingual legal data. We trained and tested monolingual and multilingual models based on CRF, BiLSTM-CRF, and transformers, demonstrating state-of-the-art performance. We also show that our multilingual models outperform all baselines in the zero-shot setting on a Portuguese test set. To encourage further research and development by the community, we have made our dataset, models, and code publicly available.","2023","2024-11-03 16:32:30","2024-11-03 16:32:30","","42-51","","","","","","","","","","","","","English","","","","WOS:001139079400005","","","","","","","Natural Language Processing; Legal Document Analysis; Multilingual; Sentence Boundary Detection; Text Annotation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"FK6CR7EP","journalArticle","2024","Licari, D; Comandè, G","ITALIAN-LEGAL-BERT models for improving natural language processing tasks in the Italian legal domain","COMPUTER LAW & SECURITY REVIEW","","0267-3649","10.1016/j.clsr.2023.105908","","Legal-BERT models are based on the BERT architecture (or its variants) and have been developed specifically for the legal domain. They have reached the state of the art in complex legal tasks such as legal research, document synthesis, contract analysis, argument extraction, and legal prediction. In this paper, we proposed four versions of Legal-BERT models pre-trained on the Italian legal domain. They aim to improve NLP applications in the Italian legal context. We have shown that they outperforms the Italian ""generalpurpose"" BERT in several domain-specific tasks, such as named entity recognition, sentence classification, semantic similarity with Bi-encoders, and document classification.","2024-04","2024-11-03 16:32:44","2024-11-03 16:46:13","","","","","52","","","","","","","","","","English","","","","WOS:001102220200001","","","","","","","Italian Legal BERT; Italian Legal NLP; Legal AI; Pre-trained Language Models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MFU28GMT","conferencePaper","2023","Belfathi, A; Hernandez, N; Monceaux, L","Harnessing GPT-3.5-Turbo for Rhetorical Role Prediction in Legal Cases","Nantes Universite","0922-6389","","10.3233/FAIA230964","","We propose a comprehensive study of one-stage elicitation techniques for querying a large pre-trained generative transformer (GPT-3.5-turbo) in the rhetorical role prediction task of legal cases. This task is known as requiring textual context to be addressed. Our study explores strategies such as zero-few shots, task specification with definitions and clarification of annotation ambiguities, textual context and reasoning with general prompts and specific questions. We show that the number of examples, the definition of labels, the presentation of the (labelled) textual context and specific questions about this context have a positive influence on the performance of the model. Given non-equivalent test set configurations, we observed that prompting with a few labelled examples from direct context can lead the model to a better performance than a supervised fined-tuned multi-class classifier based on the BERT encoder (weighted F1 score of approximate to 72%). But there is still a gap to reach the performance of the best systems approximate to 86%) in the LegalEval 2023 task which, on the other hand, require dedicated resources, architectures and training.","2023","2024-11-03 16:32:44","2024-11-03 16:32:44","","187-196","","","379","","","","","","","","","","English","","","","WOS:001175464100024","","","","","","","case law; generative large language model; gpt-3.5-turbo; in-context learning; legal domain; prompt engineering; rhetorical role prediction","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"43MP8YK2","conferencePaper","2023","Savelka, J; ACM","Unlocking Practical Applications in Legal Domain: Evaluation of GPT for Zero-Shot Semantic Annotation of Legal Texts","Carnegie Mellon University","979-8-4007-0197-9","","10.1145/3594536.3595161","","We evaluated the capability of a state-of-the-art generative pretrained transformer (GPT) model to perform semantic annotation of short text snippets (one to few sentences) coming from legal documents of various types. Discussions of potential uses (e.g., document drafting, summarization) of this emerging technology in legal domain have intensified, but to date there has not been a rigorous analysis of these large language models' (LLM) capacity in sentence-level semantic annotation of legal texts in zero-shot learning settings. Yet, this particular type of use could unlock many practical applications (e.g., in contract review) and research opportunities (e.g., in empirical legal studies). We fill the gap with this study. We examined if and how successfully the model can semantically annotate small batches of short text snippets (10-50) based exclusively on concise definitions of the semantic types. We found that the GPT model performs surprisingly well in zero-shot settings on diverse types of documents (F-1 =.73 on a task involving court opinions, .86 for contracts, and .54 for statutes and regulations). These findings can be leveraged by legal scholars and practicing lawyers alike to guide their decisions in integrating LLMs in wide range of workflows involving semantic annotation of legal texts.","2023","2024-11-03 16:32:44","2024-11-03 16:32:44","","447-451","","","","","","","","","","","","","English","","","","WOS:001139079400053","","","","","","","adjudicatory; DECISIONS; EXTRACTION; generative pre-trained transformers; GPT; Semantic legal annotation; transfer learning; zero-shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF THE 19TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW, ICAIL 2023","","","","","","","","","","","","","","",""
"UXI7QZI7","journalArticle","2023","Makawana, M; Mehta, RG","A novel network-based paragraph filtering technique for legal document similarity analysis","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-023-09375-6","","The common law system is a legal system that values precedent, or previous court decisions, in the resolution of current cases. As the availability of legal documents in digital form has increased, it has become more difficult for legal professionals to manually identify relevant past cases due to the vast amount of data. Researchers have developed automated systems for determining the similarity between legal documents to address this issue. Our research explores various representations of a legal document and discusses a novel paragraph filtering process to identify key paragraphs using legal citation information to remove unnecessary text paragraphs without disturbing the concept of the legal document. State-of-the-art techniques like TF-IDF, BERT, Legal Bert, Doc2Vec, and Legal-longformer are used for the performance analysis of the proposed approach with document comparison. It has been shown that a model trained on the proposed filtered paragraphs can achieve better results than a model trained on the complete text and can also shorten the document by over 40%. The proposed filtering strategy could be helpful for models like BERT, where the maximum token length is fixed.","2023-10-19","2024-11-03 16:32:44","2024-11-03 16:32:44","","","","","","","","","","","","","","","English","","","","WOS:001085935800001","","","","","","","Co-citation network; Co-occurrence network; Legal document analysis; Paragraph filtering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JT9SB9J7","conferencePaper","2023","Gray, M; Savelka, J; Oliver, W; Ashley, K","Can GPT Alleviate the Burden of Annotation?","Pennsylvania Commonwealth System of Higher Education (PCSHE)","0922-6389","","10.3233/FAIA230961","","Manual annotation is just as burdensome as it is necessary for some legal text analytic tasks. Given the promising performance of Generative Pretrained Transformers (GPT) on a number of different tasks in the legal domain, it is natural to ask if it can help with text annotation. Here we report a series of experiments using GPT-4 and GPT 3.5 as a pre-annotation tool to determine whether a sentence in a legal opinion describes a legal factor. These GPT models assign labels that human annotators subsequently confirm or reject. To assess the utility of pre-annotating sentences at scale, we examine the agreement among gold-standard annotations, GPT's pre-annotations, and law students' annotations. The agreements among these groups support that using GPT-4 as a pre-annotation tool is a useful starting point for large-scale annotation of factors.","2023","2024-11-03 16:32:45","2024-11-03 16:32:45","","157-166","","","379","","","","","","","","","","English","","","","WOS:001175464100021","","","","","","","Annotation; Generative LLMs; GPT-4; Interrater Agreement; LEGAL FACTORS","","Spanakis, J; VanDijck, G; Sileno, G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGAL KNOWLEDGE AND INFORMATION SYSTEMS","","","","","","","","","","","","","","",""
"Q9IPB9ZG","journalArticle","2024","Siqueira, FA; Pressato, D; Pereira, FSF; da Silva, NFF; Souza, E; Dias, MS; de Carvalho, ACPLF","Segmenting Brazilian legislative text using weak supervision and active learning","ARTIFICIAL INTELLIGENCE AND LAW","","0924-8463","10.1007/s10506-024-09419-5","","Legislative houses all over the world are adopting tools based on artificial intelligence to support their work. The incorporation of these tools can improve the analysis of the text of the proposed new laws and speed the preparation and discussion of new laws. The performance of artificial intelligence tools for text processing tasks is largely affected by the corpora used, which should ideally be adapted for the specific domain. When dealing with legislative corpora, text segmentation is often necessary due to the distinct purposes of legislative segments within the overall bill structure. While rule-based approaches can be effective in cases where the data follows a consistent format, they fail when inconsistencies arise in the formatting of legislative bills. In this study, we extensively investigate the use of weak supervision and active learning to accurately segment over 100,000 Brazilian federal legislative bills using a sequence tagging approach. The experiments demonstrated that both BERT and LSTM models achieved high statistical performance without the limitations of rule-based systems. In segmenting long documents beyond the limited context window of BERT, we find that simple moving windows suffice because the required context for accurate legislative segmentation is mostly local. We also conducted an analysis of transfer learning from our monolingual models to French, Italian, German, and English (US) legislative texts. According to our experimental results our models present non-trivial zero-shot and effective out-of-distribution fine-tuning performance, suggesting potential avenues for multilingual legislative segmentation without the need for computationally expensive models. The models, data, and code are publicly available at https://github.com/ulysses-camara/ulysses-segmenter.","2024-09-26","2024-11-03 16:32:45","2024-11-03 16:32:45","","","","","","","","","","","","","","","English","","","","WOS:001320102500001","","","","","","","Active Learning; Legislative domain; Portuguese data; Text segmentation; Weak supervision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
